av号,播放量,点赞数,评论数,硬币数,转发数,收藏,标题,标签
79108004,484752,3001,451,71,249,952,当古力娜扎现身颁奖礼，开口英文竟引全网模仿，娜扎：我太难了！,乐评盘点 古力娜扎 网红模仿口误 朱丹 主持人口误 MAMA颁奖典礼 明星说英语 
78993141,31332,156,50,12,10,49,MAC牛血色，妥妥的一支秋冬色，质地滋润，巨显白,美妆 试色 口红 原相机 
12611527,10771172,201460,5086,90405,126615,229367,17张牌你能秒我？？你能秒杀我？？17张牌你今天能把我卢本伟秒了，我当场就把这个电脑屏幕吃掉！！！,桌游棋牌 慈善赌王 
78994075,210135,7200,705,2921,912,3227,“押韵狂魔”毛不易，十佳歌手也是B站日剧爱好者！【B站专访】,毛不易 明日之子 音乐叨哔叨 二零三 盛夏 巨星 头号人物 消愁 像我这样的人 不染 
79374375,45713,1224,109,443,44,2398,【Ziqi】(G)I-DLE《Lion》女王加冕 竖版翻跳(Short Ver.),明星舞蹈 舞蹈 翻跳 lion gidle Lion gidle 翻跳 gidle 穗珍 gidle 女王 女孩子们 gidle 爱一德 gidle 宋雨琦 
79467095,69277,8243,483,7530,538,7874,大佬甜er |不同鼻型如何画鼻影？整容级重塑鼻型大法！,美妆 好奇心计划 化妆 化妆教程 彩妆 教程 修容 鼻影 干货 大佬甜er 
77410561,12050,285,19,32,14,147,【贾昊悦  张爱马笛】清华心舞杯表演嘉宾,舞蹈 牛仔 清华大学 拉丁舞 贾昊悦 张爱马笛 
77300661,6383,556,54,269,22,78,【华农兄弟】大田后生仔---竹鼠版,鬼畜 搞笑 好奇心计划 搞笑视频 洗脑循环 鬼畜调教 自制 恶搞 蜜汁带感 华农 竹鼠 
78327055,148817,9458,585,6847,700,1956,【恋dance】终于在婚礼上跳Gakki舞啦！（完整版）,舞蹈 宅舞 婚礼 新垣结衣 GAKKI舞 恋DANCE 逃避虽可耻但有用 
79414991,7014,429,55,190,64,671,【李马克】南韩第一童工李马克120秒超心动混剪 李马克怕不呀！,明星 NCT 李马克 MARK NCTU NCT127 NCTDREAM 
76610325,1392702,4684,355,123,71,1069,著名歌手们在KTV唱歌，隔壁房客人：这些人花钱开原唱有啥意思？,男声 萧敬腾 流星雨 腾格尔 流行乐 萨顶顶 民族乐 
78459133,202799,17141,523,8154,1131,13383,少年音炸裂!!! 18岁男生《撒野》翻唱！！！,翻唱 撒野 开口跪 bilibili音乐星计划 男声 音乐 治愈向 少年音 PV付 COVER 再来亿遍 
78036347,170881,9879,306,4724,1712,40715,蔡康永的情商课合集 吐血收集推荐,综艺 蔡康永 奇葩说 合辑 人生 EQ 人际关系 明星 专访 情商 
70859103,997570,48046,854,22381,1719,18064,【刺客伍六七】当时有多少人看完之后哭了。,国产动画 刺客伍六七 经典 剪辑 催泪向 国漫 
78907908,9648,948,47,358,61,192,用猫和老鼠打开我在学校时的生活费（太真实了）,全能打卡挑战 猫和老鼠 新人 剪辑 汤姆 
79212519,7391,50,118,4,4,6,双十二荣耀magic2开箱，等等党的胜利，顺便看下订了很久的爱丽丝景品,数码 30天vlog挑战 华为 安卓 手机 体验 
79427521,56034,318,32,6,47,67,【认识的哥哥】同国大发父子，这个预告我能看一百遍！,综艺 超人回来了 认识的哥哥 
77209832,90928,3680,220,1333,101,1552,孟佳 Pa mala yo,明星舞蹈 舞蹈 街舞 性感 编舞 爵士舞 
76918410,41244,2500,97,984,485,1283,【刘醒X梁非凡】大田后生仔,鬼畜 刘醒 吔屎 非凡哥 
79150968,121986,4760,424,1654,697,3114,【李承泽】庆余年二皇子高帅踩点 | 为了保命不能可爱 | PLAY WITH FIRE,二皇子 百万剪辑师挑战 庆余年 踩点 刘端端 
77544767,1061659,87874,5661,86093,9005,34501,拿去吧！恋 爱 循 环,翻唱 纯黑 恋爱循环 
79376090,135241,6575,195,464,123,207,陈翔六点半：街头奇葩一幕，小伙带女朋友去找她的前任要钱！,短片 陈翔六点半 美女 反转 分手 搞笑 全程高能 奇葩 后来 买房 赚钱 
79505871,16203,1189,107,1107,6,240,“唐三藏，我对不起你！”古龙那伽现世，敖雪献身共坠深渊！「说书人西东」,全能打卡挑战 西游记 有声漫画 动态漫画 国产动画 说书人 热血 国漫 西行纪 
78486370,2601244,135600,2724,35747,27085,125736,这种课  应该没人睡觉吧,搞笑 是在下输了 魔性 搞笑视频 恶搞 
79631449,223430,12383,2524,4585,2876,2610,【Fate/Grand Order】人智统合真国 SIN 红之月下美人,手机游戏 FGO SIN Fate/Grand Order 命运-冠位指定 红之月下美人 人智统合真国 异闻带宇宙 
79194183,30001,1484,212,371,270,821,只要150块？我设计了一套晶莹剔透的绝美袄裙...| 歌尽桃花扇底风（汉服设计讲解）,30天vlog挑战 汉服 服饰 中国华服日 绝美汉服 汉服推荐 原创汉服 汉服种草 
78965971,568472,8379,736,1432,1807,5300,开口跪《那女孩对我说》 周华健 蒋一侨,翻唱 周华健 音乐 开口跪 现场 流行 
79470830,88229,7538,189,4282,1452,4402,【漫威版抖肩舞】一切起源于“基 尼 太 抖”,超级英雄 百万剪辑师挑战 洛基 钢铁侠 漫威 电影剪辑 影视剪辑 搞笑 影视剪影 
61220621,3408520,118617,2664,80999,19064,132659,【斋藤飞鸟】AWSL！一遍心动，两遍入坑，三遍血槽空！,明星 斋藤飞鸟 齋藤飛鳥 美少女 可爱 萌妹子 女神 乃木坂46 美女 日本 
79373159,553035,16343,728,8971,1434,2753,【煮鸡时刻 第二季】第36期 繁华落尽 平淡归真 像素之神的旧难题与新挑战,马里奥制造 主机游戏 天天卡牌 jumpking 超级小桀 死亡搁浅 杨树 煮鸡时刻 安神豆腐渣 瓜皮蛙蛙 
79401623,4089,204,80,94,56,224,【哈哈同学】冬季穿搭分享 | 平价 | 圣诞新年穿搭,服饰 时尚 搭配 种草 学生党 平价 
78988719,21840,981,158,291,61,250,【医学常识】美妆蛋导致毁容今天咱医院来了一个病人，一定要注意：容易导致死亡的危险三角。,美妆 全能打卡挑战 日常 健康 聊天 医学 
78992748,56266,1981,40,338,88,639,用万恶之源改编刺客伍六七约会之夜台词,全能打卡挑战 约会 万恶之源 馋她的身子 阿七 刺客伍六七 伍六七 梅花十三 你好骚啊 梅花十一 
79431843,71218,3830,331,894,592,2118,【周深／许魏洲】合唱《我爱他》，重金属飙高音好上头,音乐现场 周深 许魏洲 周深我们的歌 周深许魏洲 我爱他 摇滚 重金属 我们的歌 美声 我爱他 下一站幸福 吟唱 
77719966,3616,161,38,34,24,53,【神医RAP】我是韭菜精,搞笑 鬼畜 噶韭菜 雄氏老方 雄凤山 全能打卡挑战 鬼畜调教 搞笑视频 我是韭菜精 漏电的电音 我是papi酱 
79349124,25265,1554,169,543,53,1818,【北北】【生日作】❀再见吧，偷花人❀没有花的季节来看看水边美少女吧~,舞蹈 宅舞 JK 翻跳 
76874709,160794,14321,480,4762,1389,9802,【易烊千玺】看完别哭！三年前采访里的每句话，大佬做到了吗？,明星 易烊千玺 TFBOYS易烊千玺 四字弟弟 千玺 生日快乐 全能打卡挑战 
78651536,368697,26772,1160,16920,1320,9173,中国民族管弦乐协会琵琶考级1-10级弹什么？,演奏 琵琶 姜心独韵 民族管弦乐协会琵琶考级 民管协会 琵琶考级 
78673755,423869,9262,3178,1470,1410,908,「小白测评」Redmi K30体验测评 120Hz高刷屏有多爽？,数码 红米K30 手机 红米 测评 小米 体验 小白测评 
79285245,8019,347,76,127,17,263,【高中闺蜜庆生】穿jk制服可以跳御姐舞？？？《想变得可爱》《ME（美）》,宅舞 明星舞蹈 舞蹈 JK 韩舞 生日作 想要变得可爱 
79305587,41484,740,125,95,186,422,【舞蹈风暴-半决赛】刘迦一支弗拉明戈舞，简直就是行走的荷尔蒙，与袁娅维天衣无缝的合作，我可以再看20遍！,舞蹈 卡门 湖南卫视 舞蹈风暴 刘迦 袁娅维 
78976539,1367406,89629,2572,34926,44750,53589,你不嫌暗吗？,搞笑 全程高能 生活 娱乐 高能 恶作剧 
79474016,25846,664,57,44,21,147,「舞蹈风暴小花絮」舞蹈风暴公开揭秘芭蕾舞者赛前准备！！！,芭蕾 舞蹈 舞蹈风暴 湖南卫视 花絮 敖定雯 
78657430,105849,434,64,8,5,88,经典港片：什么TM的叫气势？任达华告诉你,剪辑 吴镇宇 影视剪辑 电影 经典 任达华 黄秋生 枪火 经典港片 
79104799,167118,1579,125,28,85,339,吉娜路遇一只有缘的小兔子 抱在怀里萌化了,综艺 旅游 明星 吱星人 兔子 旅行 真人秀 吉娜 
79170957,123061,2832,905,861,466,1641,豆瓣评分8.4，几百万东北人集体下岗，这部纪录片太敢拍了！,东北 电影解说 纪录电影 豆瓣高分 王兵 国产佳片 下岗潮 铁西区 
79131438,164015,9168,353,5254,1685,8880,高能混剪《你的答案》，相信你终会越过黑暗，扬起梦想的帆！,影视混剪 考研加油站 青春 混剪 影视剪辑 你的答案 
79301134,31400,3741,171,1828,295,5035,【张艺兴】191214大航海演唱会深圳站（安可场）Day 1,明星 张艺兴 LAY 大航海巡回演唱会 饭拍 安可 
79306013,164847,12649,225,708,199,730,王者欢乐秀：将进酒，卖队友，画个圈圈我就走！,手机游戏 电子竞技 王者荣耀 游戏集锦 游戏练级挑战 诸葛亮 搞笑 李白 无敌皮皮鸟 王者欢乐秀 
76437047,117795,3361,131,1202,654,6134,- 超透明玻璃甲视频教程 · 纯技术操作干货分享 - NPC Nail Art · video course vol2 - B站首发！,美妆 潮流ICON招募令 美甲 美甲教程 视频教程 干货 美甲视频 
77763794,87147,4505,253,1361,383,580,LOL玩家慎点，可能会被降智……,英雄联盟 游戏视频 网络游戏 英雄联盟LOL 营销号 
79339966,31792,99,174,22,6,17,萌新跟风买了swicth，已经过了5天，现在是怎样情况,单机游戏 手机游戏 30天vlog挑战 任天堂 日常 SWITCH 萌新 
79289988,8750,254,377,112,64,295,【中文字幕】《你们无法突破凡尔登》一战时期法国军歌，为凡尔登战役而创作。（Verdun: on ne passe pas）,一战 中文字幕 历史 法国 军歌 军乐 
79550198,5251,182,32,121,36,229,2020中国少女私摄影Vol-100,数码 好奇心计划 摄影 美少女 VLOG 私房 林恩 海螺壳 
77999418,220349,283,626,23,16,98,王力宏代言娃哈哈20年不涨价，如今却被解约，老板女儿：他太老了,明星 王力宏 娱乐 宗馥丽 资讯 
77333628,2555148,230633,1164,126141,31049,95686,【家有儿女】家有骚话之王，孩子学习好，爸妈没烦恼！,鬼畜 家有儿女 张一山 杨紫 洗脑循环 刘星 搞笑 鬼畜调教 小雨 蜜汁带感 
79334041,41559,2588,149,1728,286,1535,【烧饼】擦皮鞋擦皮鞋,鬼畜 相声 曹鹤阳 ナユタン星人 德云社 烧饼 エイリアンエイリアン 奶油糖 耿鬼老师 alien alien 
79383547,109398,537,76,18,22,399,【美女&amp;女神&amp;明星】戚砚笛：李诞竟然公然撩我！,明星 综艺 娱乐 女神 剪辑 真人秀 撩妹 李诞 
79015019,77414,424,164,15,24,81,发布仅一个月从1998跌至1498，骁龙855+UF3.0+4500毫安，最便宜的骁龙855手机,数码 华为 三星 苹果 荣耀 oppo 
78778238,131879,7210,839,5158,393,3434,复活的是鲁路修而不是王！十年愿幸福和荣耀永归鲁路修  车夫党的胜利 一代青春的结束【动漫探秘第三期】,动漫杂谈 全能打卡挑战 鲁鲁修 叛逆的鲁路修 解析 青春 催泪向 大河内 鲁路修 复活的鲁路修 
79661982,92134,9543,933,1026,228,367,【主播说联播】这两“兄弟”，让我们心里更有谱！,央视新闻 航母 航空母舰 星海 新闻联播 主播 
79271692,3743,55,4,13,4,23,嗨翻全场！某高中学生会大佬们竟翻跳TF家族《handclap》,明星舞蹈 舞蹈 马嘉祺 丁程鑫 TF家族 贺峻霖 严浩翔 张真源 翻跳 宋亚轩 顺德华侨中学 刘耀文 台风蜕变之战 
78482937,42786,1345,600,871,210,385,【对比测评】华为这次真的要超越苹果了吗？华为Sound X VS 苹果HomePod,数码 华为 好奇心计划 科普 录音 测评 苹果 黑科技 体验 音箱 影音设备 
78965097,4125,92,23,24,21,28,宋丹丹 哦~不 朱丹   《生僻字》,鬼畜 鬼畜调教 生僻字 朱丹 
79297065,128926,10730,940,1953,394,1330,老帅化身蓝火加特林！AG总决赛成功复仇赢得冠军！【峡谷笑传l决赛】,手机游戏 电子竞技 王者荣耀 全能打卡挑战 游戏视频 精彩集锦 AG QG AG超玩会 
79364679,445259,16365,659,4909,268,1121,微信成功约上小姐姐？野食小哥：炸条大鱼庆祝一下【野食小哥西游记】,野食 美食 30天vlog挑战 炸鱼 野食小哥 
79141328,454083,30030,1447,6600,1230,2103,【老邪吐槽】最强女主光环！爆笑吐槽看完智熄的《刘家媳妇》,影评 搞笑 全能打卡挑战 影视剪影 爆笑 吐槽 剧评杂谈 电视剧解说 乡土剧 刘家媳妇 
79458705,988025,37267,983,11294,19922,17429,喵：我的套票里没有搓澡，你不要强制消费！ 铲屎官：那你也不能口吐莲花啊！,萌宠 喵星人 猫片 猫咪 铲屎官 猫 吸猫 
77819300,45443,3728,119,3361,1084,3105,【FGO】每日一遍，防止抑郁，一起哈哈抖就完惹,舞蹈 手机游戏 FGO 搞笑 金闪闪 FATE 魔性 伯爵 抖肩 拉二 抖肩舞 
79543447,42482,427,20,15,10,76,【庆余年】28-3我的五花肉看完了吧，敢推我妹妹，宠妹狂魔范闲上线，给我妹妹下跪！,百万剪辑师挑战 影视剪辑 张若昀 CUT 庆余年 
77200304,43493,156,269,18,13,104,你们不信的3000能吃鸡的电脑它来了,数码 吃鸡 
79578441,12428,639,64,505,73,1438,倒计时4天！2020考研英语作文模版之余5500大纲词汇/ 一定要刷一遍50分钟/认真来一次,考研加油站 词汇 单词 英语学习 考研英语 
78706372,18973,620,118,445,36,376,少女在海上列车亲眼目睹路人被撞飞 并拍下照片！｜《但愿梦一场》Feat.筱爱kirsche ×PT2,数码 vlog 好奇心计划 JK制服 摄影教程 PS教程 摄影 但愿梦一场 梦境 photoshop 
79106556,179193,30,224,219,18,2,,综艺 梦想改造家 
79062718,468181,41026,1010,19683,783,9185,年 度 最 烂 游 戏,单机游戏 独立游戏 花少北 奇葩游戏 单机联机 
68746589,381576,32690,1054,43387,9081,33285,时间胶囊——十周年特别版【BML2019单品】,音乐现场 bml 
79082171,84378,3343,142,1477,477,5351,无敌简单好吃！在家做番茄肥牛浓汤面，汤底超浓郁~,美食 百万剪辑师挑战 美食教程 吃货 烹饪 厨艺 美食vlog 番茄肥牛浓汤面 
76442410,156660,16475,394,13641,1378,17071,全网最好听的版本《天气之子》主题曲《爱能做到的还有什么》 -耳出茧男女双唱版,MAD.AMV 个人技展示 MAD 治愈向 论BGM的重要性 AMV 新海诚 唯美 新人向 拉镜 天气之子 
77650703,188335,5317,626,2504,757,4503,"功成名就时,你已他人妻",古风 中国风 国产动画 年少有为 国漫良心 中国唱诗班 仙剑 经典 剪辑 
79172125,1409,29,6,17,6,81,[Hoan50炸]直接干就完了,街舞 舞蹈 开挂 POPPIN BATTLE 收藏 帅哭 HOAN 
79455604,879120,38483,1273,8530,2041,7521,厨师长教你：“青椒炒荷包蛋”的家常做法，味道很赞先收藏起来,美食 厨艺 美食教学 鸡蛋 厨师长 青椒炒荷包蛋 
78287137,238827,1270,113,31,13,269,萨顶顶国外舞台砸场子，一开口惊艳全场，台下老外都听懵了！,乐评盘点 全能打卡挑战 霍尊 张靓颖 浮夸 陈奕迅 音乐选集 萨顶顶 第五元素 左手指月 
78813384,354615,16183,1195,8316,2922,14785,小猪姐姐！！绝美鞠婧祎仿妆来惹～～,美妆 明星 鞠婧祎 化妆教程 美女 SNH48鞠婧祎 
78251938,43074,2740,201,763,134,1489,[一人之下 王也X诸葛青 下山 ] 也总，山下等你的人是......,全能打卡挑战 动画 剪辑 国产动画 王也 国漫 一人之下 
79317377,622349,85495,3854,88152,791,11058,"肺癌晚期的虎子,陪儿子体验坐公交车,回程突发状况,只为多留回忆",生活记录 VLOG 自制 癌症 社会 健康 感动 抗癌 肺癌 
74689071,1912310,72571,0,11543,1525,8088,毛主席这乒乓球打得绝了,人文 体育 科普 乒乓球 科普纪录 社会 历史 
79018188,87189,1512,99,116,33,55,朱一旦：有钱人玩游戏，往往就是这么朴实无华，且枯燥,手机游戏 朱一旦 少年三国志2 
79164503,51133,1992,102,1265,196,2052,【斋藤飞鸟/踩点】心动+初恋的感觉，一遍入坑！,明星 斋藤飞鸟 全能打卡挑战 乃木坂46 生活 日本 踩点 
79269394,14056,218,43,90,6,121,今年穿的最多的五双球鞋｜feka大王,服饰 潮流ICON招募令 潮流 时尚 品牌 
79222471,43729,479,133,54,55,355,【狗血】小哥哥的男朋友背叛了自己，喜欢上了自己的爸爸！,出轨 同性 泰剧 影视剪辑 爱情 狗血 
79058979,60559,6629,463,2983,142,620,【达尼】大家好我是达尼！这是我的bilibili账号，非常感谢大家的支持！,bilibili音乐星计划 音乐 BBOX DHARNI 
79021053,11452,61,36,3,3,34,波罗的海底发现14万年前的宇宙飞船？,趣闻 科普 科学 外星人 探索 科普纪录 趣味科普人文 未解之谜 
78994396,31384,1416,286,715,43,252,翻唱lose yourself，算是完成了一个十几年老姆迷的心愿,翻唱 自制 EMINEM 姆爷 说唱 LOSEYOURSELF 
68875967,2711568,136418,4378,67535,35450,54308,“开口跪”哥又一首《知否知否》惊艳央视综艺，马来西亚凉凉哥显惊人反串音色！,翻唱 国风音乐 音乐现场 开口跪 古风 古风翻唱 现场 华语现场 知否知否 
